utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,written_ending,final_phones
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,4,الْمُتَّحِدَةِ,none,3330.0,4370.0,asc,arabic_speech_corpus,kasra,t a Alomut~aHidapi lilomusotawoTanaAti
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,5,لِلْمُسْتَوْطَنَاتِ,fatha,4370.0,5900.0,asc,arabic_speech_corpus,kasra,a t lilomusotawoTanaAti Aloba$ariy~api
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,6,الْبَشَرِيَّةِ,none,5900.0,7640.0,asc,arabic_speech_corpus,kasra,Aloba$ariy~api <ilaY >an~a sit~apF
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,7,إِلَى,none,7640.0,8000.0,asc,arabic_speech_corpus,fatha,n w sit~apF waxamosiyna
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,8,أَنَّ,none,8000.0,8480.0,asc,arabic_speech_corpus,fatha,m s ii0' waxamosiyna
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,9,سِتَّةً,none,8480.0,9150.0,asc,arabic_speech_corpus,tanwin_fath,< a waxamosiyna biAlomi}api
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,10,وَخَمْسِينَ,none,9150.0,10110.0,asc,arabic_speech_corpus,fatha,n biAlomi}api mino suk~aAni
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,11,بِالْمِئَةِ,fatha,10110.0,11110.0,asc,arabic_speech_corpus,kasra,a suk~aAni AloEaAlami AloEarabiy~i
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,12,مِنْ,fatha,11110.0,11300.0,asc,arabic_speech_corpus,none,r a b AloEarabiy~i
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,13,سُكَّانِ,none,11300.0,12610.0,asc,arabic_speech_corpus,kasra,ii0 $ AloEarabiy~i yaEiy$uwna
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,14,الْعَالَمِ,none,12610.0,13480.0,asc,arabic_speech_corpus,kasra,u0 yaEiy$uwna fiy mudunK
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,15,الْعَرَبِيِّ,none,13480.0,14260.0,asc,arabic_speech_corpus,kasra,aa' k mudunK wamaraAkiza
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,16,يَعِيشُونَ,none,14260.0,14980.0,asc,arabic_speech_corpus,fatha,aa n wamaraAkiza EumoraAniy~apK
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,18,مُدُنٍ,none,15230.0,15870.0,asc,arabic_speech_corpus,tanwin_kasr,h i0 EumoraAniy~apK wahiya
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,19,وَمَرَاكِزَ,none,15870.0,16850.0,asc,arabic_speech_corpus,fatha,z wahiya nisobapN zaAdato
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,20,عُمْرَانِيَّةٍ,none,16850.0,17970.0,asc,arabic_speech_corpus,tanwin_kasr,a r zaAdato bi>ako^ara
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,21,وَهِيَ,none,17970.0,18420.0,asc,arabic_speech_corpus,fatha,< bi>ako^ara mino >arobaEapi
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,22,نِسْبَةٌ,none,18420.0,19070.0,asc,arabic_speech_corpus,tanwin_damm,i0 < >arobaEapi >aDoEAfK
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,23,زَادَتْ,none,19070.0,19720.0,asc,arabic_speech_corpus,none,aa' f i1 >aDoEAfK
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,24,بِأَكْ^َرَ,none,19720.0,20820.0,asc,arabic_speech_corpus,fatha,m >aDoEAfK bayona EaAmayo
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,25,مِنْ,none,20820.0,21210.0,asc,arabic_speech_corpus,none,ii0 < EaAmayo >alofo
asc_main_ARA NORM  0662,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0662.wav,وَتُشِيرُ تَقْدِيرَاتُ بَرْنَامَجِ الْأُمَمِ الْمُتَّحِدَةِ لِلْمُسْتَوْطَنَاتِ الْبَشَرِيَّةِ إِلَى أَنَّ سِتَّةً وَخَمْسِينَ بِالْمِئَةِ مِنْ سُكَّانِ الْعَالَمِ الْعَرَبِيِّ يَعِيشُونَ فِي مُدُنٍ وَمَرَاكِزَ عُمْرَانِيَّةٍ وَهِيَ نِسْبَةٌ زَادَتْ بِأَكْ^َرَ مِنْ أَرْبَعَةِ أَضْعافٍ بَيْنَ عَامَيْ أَلْفْ وَتِسْعِ مِئَةٍ وَتِسْعينَ وأَلْفَيْنِ وَعَشَرَةَ,26,أَرْبَعَةِ,none,21210.0,22090.0,asc,arabic_speech_corpus,kasra,E i0 >alofo watisoEi
